"","id","date","awnd","pgtm","prcp","snow","snwd","tavg","tmax","tmin","wdf2","wdf5","wsf2","wsf5","wt01","wt02","wt03","wt04","wt05","wt06","wt08","wt09","wt11","wt13","wt14","wt16","wt17","wt18","wt19","wt21","wt22"
"1667","USW00014898",2016-04-23,33,NA,0,0,0,76,150,17,140,120,72,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668","USW00014898",2016-04-24,47,NA,41,0,0,73,89,50,50,50,81,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669","USW00014898",2016-04-25,72,NA,5,0,0,84,122,33,30,30,116,143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670","USW00014898",2016-04-26,75,NA,0,0,0,51,100,33,20,30,125,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671","USW00014898",2016-04-27,71,NA,0,0,0,59,100,-5,70,60,125,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672","USW00014898",2016-04-28,52,NA,3,0,0,62,89,44,40,40,116,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673","USW00014898",2016-04-29,35,NA,0,0,0,80,133,33,40,50,81,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674","USW00014898",2016-04-30,67,NA,0,0,0,78,111,22,40,40,143,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675","USW00014898",2016-05-01,60,NA,5,0,0,91,139,50,50,50,112,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676","USW00014898",2016-05-02,23,NA,0,0,0,105,183,28,130,130,63,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677","USW00014898",2016-05-03,44,NA,66,0,0,133,211,61,310,290,125,161,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678","USW00014898",2016-05-04,67,NA,0,0,0,91,122,28,20,20,112,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679","USW00014898",2016-05-05,29,NA,0,0,0,87,189,6,10,360,58,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680","USW00014898",2016-05-06,34,NA,0,0,0,172,300,78,310,310,76,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","USW00014898",2016-05-07,49,NA,3,0,0,173,206,61,40,40,107,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682","USW00014898",2016-05-08,26,NA,0,0,0,115,200,39,120,120,94,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683","USW00014898",2016-05-09,47,NA,0,0,0,116,183,56,130,100,81,116,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684","USW00014898",2016-05-10,52,NA,81,0,0,98,111,72,110,100,94,139,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685","USW00014898",2016-05-11,26,NA,28,0,0,116,167,94,150,160,54,63,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686","USW00014898",2016-05-12,44,NA,140,0,0,144,206,106,270,290,94,116,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","USW00014898",2016-05-13,53,NA,3,0,0,116,133,56,270,270,112,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","USW00014898",2016-05-14,60,NA,0,0,0,60,78,17,280,310,98,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689","USW00014898",2016-05-15,45,NA,0,0,0,57,139,-5,300,270,98,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690","USW00014898",2016-05-16,44,NA,0,0,0,129,200,67,40,30,94,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691","USW00014898",2016-05-17,38,NA,0,0,0,103,161,22,50,30,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692","USW00014898",2016-05-18,22,NA,0,0,0,109,194,22,70,60,67,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","USW00014898",2016-05-19,26,NA,0,0,0,143,233,44,150,150,81,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694","USW00014898",2016-05-20,17,NA,0,0,0,161,244,67,70,30,63,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695","USW00014898",2016-05-21,16,NA,0,0,0,176,267,89,70,60,54,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","USW00014898",2016-05-22,30,NA,0,0,0,190,272,111,140,120,58,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","USW00014898",2016-05-23,39,NA,0,0,0,199,294,94,160,160,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698","USW00014898",2016-05-24,33,NA,0,0,0,217,289,122,250,260,98,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","USW00014898",2016-05-25,44,NA,107,0,0,181,217,139,50,60,89,107,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700","USW00014898",2016-05-26,32,NA,0,0,0,195,272,150,230,240,103,148,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701","USW00014898",2016-05-27,21,NA,361,0,0,197,239,144,140,240,67,85,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702","USW00014898",2016-05-28,54,NA,36,0,0,218,272,178,200,220,130,170,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703","USW00014898",2016-05-29,45,NA,23,0,0,207,239,172,270,260,98,130,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704","USW00014898",2016-05-30,23,NA,0,0,0,212,278,139,280,290,72,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705","USW00014898",2016-05-31,44,NA,3,0,0,182,206,139,40,40,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706","USW00014898",2016-06-01,38,NA,152,0,0,188,256,150,250,240,103,143,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707","USW00014898",2016-06-02,38,NA,0,0,0,185,228,128,280,270,76,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","USW00014898",2016-06-03,26,NA,56,0,0,176,256,100,300,120,76,89,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","USW00014898",2016-06-04,26,NA,56,0,0,177,222,139,60,60,76,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710","USW00014898",2016-06-05,63,NA,20,0,0,184,244,139,300,290,179,237,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","USW00014898",2016-06-06,46,NA,36,0,0,164,222,122,300,320,125,152,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","USW00014898",2016-06-07,37,NA,0,0,0,141,194,89,320,320,76,116,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713","USW00014898",2016-06-08,33,NA,0,0,0,137,211,67,10,20,63,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714","USW00014898",2016-06-09,30,NA,0,0,0,171,250,117,40,40,63,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","USW00014898",2016-06-10,46,NA,254,0,0,206,306,139,350,350,183,237,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716","USW00014898",2016-06-11,47,NA,0,0,0,252,328,167,40,50,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717","USW00014898",2016-06-12,34,NA,0,0,0,189,222,117,40,40,81,103,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718","USW00014898",2016-06-13,28,NA,94,0,0,159,211,122,160,150,76,94,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719","USW00014898",2016-06-14,36,NA,0,0,0,185,239,139,130,110,72,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720","USW00014898",2016-06-15,35,NA,165,0,0,198,244,156,50,70,81,107,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721","USW00014898",2016-06-16,43,NA,0,0,0,166,211,139,20,20,89,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722","USW00014898",2016-06-17,8,NA,0,0,0,205,294,128,260,220,31,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723","USW00014898",2016-06-18,22,NA,0,0,0,233,294,156,190,190,58,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724","USW00014898",2016-06-19,38,NA,0,0,0,244,306,161,180,190,81,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725","USW00014898",2016-06-20,58,NA,0,0,0,263,283,167,280,280,116,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726","USW00014898",2016-06-21,47,NA,0,0,0,209,272,133,280,290,107,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1727","USW00014898",2016-06-22,29,NA,0,0,0,199,256,128,100,140,63,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728","USW00014898",2016-06-23,34,NA,61,0,0,196,244,139,50,40,76,94,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729","USW00014898",2016-06-24,22,NA,0,0,0,200,283,122,160,160,72,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730","USW00014898",2016-06-25,51,NA,5,0,0,240,322,178,250,250,103,139,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731","USW00014898",2016-06-26,47,NA,178,0,0,255,306,206,330,330,130,165,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732","USW00014898",2016-06-27,48,NA,0,0,0,230,244,150,350,280,72,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733","USW00014898",2016-06-28,32,NA,0,0,0,181,239,122,50,40,72,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734","USW00014898",2016-06-29,17,NA,0,0,0,184,256,106,270,260,45,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735","USW00014898",2016-06-30,26,NA,51,0,0,192,250,122,210,210,72,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736","USW00014898",2016-07-01,34,NA,0,0,0,172,239,117,10,30,103,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737","USW00014898",2016-07-02,15,NA,0,0,0,183,256,106,190,180,54,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738","USW00014898",2016-07-03,17,NA,0,0,0,202,267,122,150,150,67,81,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739","USW00014898",2016-07-04,17,NA,0,0,0,190,256,117,150,140,54,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740","USW00014898",2016-07-05,30,NA,3,0,0,236,300,183,260,270,63,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741","USW00014898",2016-07-06,26,NA,15,0,0,246,294,200,140,140,98,116,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742","USW00014898",2016-07-07,29,NA,46,0,0,224,239,189,40,40,89,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1743","USW00014898",2016-07-08,38,NA,3,0,0,213,267,167,330,320,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744","USW00014898",2016-07-09,34,NA,0,0,0,204,267,150,330,330,76,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745","USW00014898",2016-07-10,30,NA,3,0,0,194,261,128,140,150,81,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746","USW00014898",2016-07-11,53,NA,84,0,0,231,300,194,170,170,103,130,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747","USW00014898",2016-07-12,41,NA,99,0,0,251,289,183,320,310,103,139,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748","USW00014898",2016-07-13,46,NA,0,0,0,251,311,194,250,220,81,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749","USW00014898",2016-07-14,55,NA,25,0,0,229,250,167,280,290,116,143,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750","USW00014898",2016-07-15,25,NA,36,0,0,176,200,122,360,360,63,81,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751","USW00014898",2016-07-16,28,NA,0,0,0,176,250,100,210,220,67,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752","USW00014898",2016-07-17,45,NA,86,0,0,200,272,150,260,240,89,125,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753","USW00014898",2016-07-18,28,NA,0,0,0,230,283,161,50,290,63,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754","USW00014898",2016-07-19,23,NA,0,0,0,219,289,144,90,100,72,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755","USW00014898",2016-07-20,37,NA,0,0,0,229,300,172,220,230,76,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1756","USW00014898",2016-07-21,36,NA,114,0,0,247,311,200,300,300,157,206,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1757","USW00014898",2016-07-22,18,NA,0,0,0,256,322,189,260,240,45,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758","USW00014898",2016-07-23,23,NA,33,0,0,251,311,178,180,170,81,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759","USW00014898",2016-07-24,37,NA,109,0,0,244,300,206,290,290,76,107,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760","USW00014898",2016-07-25,35,NA,0,0,0,239,289,178,290,280,81,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761","USW00014898",2016-07-26,24,NA,0,0,0,233,300,156,240,230,58,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1762","USW00014898",2016-07-27,21,NA,114,0,0,241,278,189,320,320,81,103,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1763","USW00014898",2016-07-28,49,NA,46,0,0,199,206,161,50,50,89,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764","USW00014898",2016-07-29,39,NA,3,0,0,192,244,156,50,50,76,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765","USW00014898",2016-07-30,36,NA,0,0,0,203,250,139,30,40,76,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766","USW00014898",2016-07-31,20,NA,0,0,0,196,272,133,110,100,63,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767","USW00014898",2016-08-01,17,NA,0,0,0,208,278,128,50,50,63,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768","USW00014898",2016-08-02,19,NA,0,0,0,218,294,139,180,190,67,81,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769","USW00014898",2016-08-03,18,NA,0,0,0,251,317,189,170,180,45,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770","USW00014898",2016-08-04,34,NA,0,0,0,252,300,200,160,190,72,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771","USW00014898",2016-08-05,32,NA,0,0,0,232,272,156,300,330,63,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772","USW00014898",2016-08-06,25,NA,0,0,0,206,278,144,10,310,45,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773","USW00014898",2016-08-07,10,NA,0,0,0,207,267,133,130,130,54,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774","USW00014898",2016-08-08,20,NA,0,0,0,195,272,117,150,150,63,76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775","USW00014898",2016-08-09,27,NA,0,0,0,223,294,156,230,200,72,112,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776","USW00014898",2016-08-10,27,NA,0,0,0,253,317,194,140,150,81,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777","USW00014898",2016-08-11,40,NA,5,0,0,249,306,211,160,170,94,121,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778","USW00014898",2016-08-12,33,NA,0,0,0,228,239,206,60,50,63,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779","USW00014898",2016-08-13,34,NA,74,0,0,221,261,167,320,310,81,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780","USW00014898",2016-08-14,15,NA,0,0,0,214,278,144,250,240,54,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781","USW00014898",2016-08-15,12,NA,0,0,0,215,283,144,40,50,58,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782","USW00014898",2016-08-16,23,NA,0,0,0,232,294,178,270,280,63,81,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783","USW00014898",2016-08-17,17,NA,3,0,0,232,289,178,250,260,67,94,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784","USW00014898",2016-08-18,22,NA,0,0,0,230,306,150,150,160,63,76,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785","USW00014898",2016-08-19,23,NA,152,0,0,223,250,189,290,280,94,125,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786","USW00014898",2016-08-20,37,NA,152,0,0,209,250,150,270,270,98,125,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787","USW00014898",2016-08-21,34,NA,0,0,0,173,217,117,340,350,67,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788","USW00014898",2016-08-22,30,NA,0,0,0,169,244,100,180,190,72,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789","USW00014898",2016-08-23,40,NA,0,0,0,207,267,150,200,200,81,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790","USW00014898",2016-08-24,35,NA,279,0,0,219,272,189,260,260,81,116,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791","USW00014898",2016-08-25,34,NA,0,0,0,213,261,156,270,250,67,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792","USW00014898",2016-08-26,20,NA,0,0,0,186,228,128,280,300,54,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793","USW00014898",2016-08-27,18,NA,41,0,0,173,189,161,110,110,54,63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794","USW00014898",2016-08-28,12,NA,0,0,0,199,267,156,130,130,40,49,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795","USW00014898",2016-08-29,17,NA,0,0,0,213,289,161,180,180,67,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796","USW00014898",2016-08-30,26,NA,0,0,0,236,300,183,40,40,98,121,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797","USW00014898",2016-08-31,28,NA,0,0,0,198,250,122,10,360,63,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798","USW00014898",2016-09-01,45,NA,0,0,0,181,217,117,30,40,81,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799","USW00014898",2016-09-02,17,NA,0,0,0,167,244,89,100,90,58,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800","USW00014898",2016-09-03,21,NA,0,0,0,164,250,89,150,160,58,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801","USW00014898",2016-09-04,34,NA,0,0,0,180,267,106,150,180,81,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802","USW00014898",2016-09-05,40,NA,0,0,0,213,306,144,200,200,98,130,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803","USW00014898",2016-09-06,31,NA,122,0,0,254,306,206,320,210,72,94,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804","USW00014898",2016-09-07,20,NA,130,0,0,216,244,183,290,280,54,72,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805","USW00014898",2016-09-08,29,NA,0,0,0,219,283,139,260,270,76,103,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806","USW00014898",2016-09-09,14,NA,0,0,0,175,233,117,160,150,81,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807","USW00014898",2016-09-10,35,NA,208,0,0,181,217,100,310,310,103,134,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808","USW00014898",2016-09-11,30,NA,0,0,0,153,239,78,200,220,72,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809","USW00014898",2016-09-12,40,NA,0,0,0,184,261,122,210,210,94,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810","USW00014898",2016-09-13,30,NA,91,0,0,189,211,139,350,190,81,121,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811","USW00014898",2016-09-14,20,NA,3,0,0,166,222,106,110,130,58,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1812","USW00014898",2016-09-15,27,NA,0,0,0,163,250,94,140,150,81,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813","USW00014898",2016-09-16,43,NA,58,0,0,198,261,161,180,170,94,121,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1814","USW00014898",2016-09-17,35,NA,0,0,0,194,256,144,270,280,89,116,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815","USW00014898",2016-09-18,25,NA,0,0,0,178,250,106,200,200,58,76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1816","USW00014898",2016-09-19,27,NA,23,0,0,202,250,133,300,220,72,103,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
